region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,23.026138,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,25.032255,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,27.077028,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,29.161194,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,31.284058,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,33.446018,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,35.64706,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,37.886616,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,40.16518,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,42.482143,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,44.837753,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,47.23196,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,49.664753,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,100,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,3.2876983,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,3.3459735,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,3.4028881,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,3.4583974,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,3.5609589,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,3.6633658,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,3.7657773,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,3.8680234,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,3.9700453,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,4.0714493,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,4.172513,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,4.7272243,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,5.2748227,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,5.8337545,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,6.4039192,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,6.9854574,Total,,%,,,,Total
